rung,Cre,Cim,Cabs
89,-0.0013763448266318852,0.0,0.0013763448266318852
90,0.001300483003280909,0.0,0.001300483003280909
91,-0.0013274894024053008,0.0,0.0013274894024053008
92,0.0011789313626496163,0.0,0.0011789313626496163
93,-0.0011948806792299795,0.0,0.0011948806792299795
94,0.0009427410359732693,0.0,0.0009427410359732693
95,-0.0009436662843204789,0.0,0.0009436662843204789
96,0.0009221304237649491,0.0,0.0009221304237649491
97,-0.0009257226841194891,0.0,0.0009257226841194891
98,0.00067344330720663,0.0,0.00067344330720663
99,-0.0006606420742896655,0.0,0.0006606420742896655
100,0.0005899988458976729,0.0,0.0005899988458976729
101,-0.0005444351763955723,0.0,0.0005444351763955723
102,0.0005485270546282228,0.0,0.0005485270546282228
103,-0.0004926473030802839,0.0,0.0004926473030802839
104,4.89579383383309e-6,0.0,4.89579383383309e-6
105,5.239198081713609e-6,0.0,5.239198081713609e-6
106,4.247693007230691e-5,0.0,4.247693007230691e-5
107,4.9947038717969004e-6,0.0,4.9947038717969004e-6
108,-1.4834114555006742e-5,0.0,1.4834114555006742e-5
109,0.0004538566472316063,0.0,0.0004538566472316063
110,-0.00035746976891070167,0.0,0.00035746976891070167
111,0.00048504249769748775,0.0,0.00048504249769748775
112,-0.000438547102278351,0.0,0.000438547102278351
113,0.0009345366575788056,0.0,0.0009345366575788056
114,-0.0011555764001962736,0.0,0.0011555764001962736
115,0.0012876438020732017,0.0,0.0012876438020732017
116,-0.0017608303127465209,0.0,0.0017608303127465209
117,0.0029767010495735297,0.0,0.0029767010495735297
118,-0.003990492672450034,0.0,0.003990492672450034
119,0.00581482673648261,0.0,0.00581482673648261
